年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/4,973.1,0.0,15.2,21.4,8.7,37.0,12.0,5.3,16.5,7.3,0.0
2013/4,981.6,8.5,9.1,13.4,6.4,55.0,31.0,2.3,8.2,0.8,0.0
2013/4,975.3,22.5,8.5,13.9,4.7,68.0,38.0,3.6,15.6,3.0,0.0
2013/4,985.5,0.0,9.5,17.4,1.7,44.0,16.0,2.9,10.3,12.1,0.0
2013/4,990.5,0.0,12.4,18.2,6.7,51.0,37.0,2.1,9.8,6.3,0.0
2013/4,980.3,5.0,13.1,16.0,10.0,76.0,58.0,1.6,6.0,0.1,0.0
2013/4,972.5,0.0,16.8,24.6,10.9,61.0,22.0,2.4,11.8,10.1,0.0
2013/4,968.4,0.0,15.0,23.9,9.2,48.0,19.0,4.5,18.0,9.3,0.0
2013/4,975.7,0.0,13.8,19.1,7.6,30.0,17.0,6.8,20.1,11.9,0.0
2013/4,983.3,0.0,14.1,23.6,4.3,36.0,9.0,2.6,12.4,12.5,0.0
2013/4,983.7,0.0,15.4,24.3,6.2,50.0,20.0,2.2,12.1,10.9,0.0
2013/4,972.9,0.0,17.1,22.7,11.2,57.0,27.0,2.0,11.4,2.4,0.0
2013/5,966.3,0.0,15.4,23.3,11.3,47.0,15.0,3.9,12.5,8.6,0.0
2013/5,972.9,0.0,13.4,21.8,8.8,45.0,13.0,3.2,11.0,9.8,0.0
2013/5,978.0,0.0,13.7,21.3,6.8,45.0,19.0,2.5,10.9,11.6,0.0
2013/5,981.1,0.0,14.6,22.7,6.2,44.0,15.0,2.1,10.7,9.2,0.0
2013/5,983.6,0.0,16.0,24.6,7.9,48.0,14.0,2.6,13.2,12.4,0.0
2013/5,977.5,0.0,18.4,26.9,9.1,42.0,14.0,3.6,18.2,10.9,0.0
2013/5,979.5,0.0,15.7,21.0,10.3,24.0,12.0,6.6,18.5,12.8,0.0
2013/5,981.8,0.0,16.5,24.5,6.6,20.0,7.0,5.7,18.0,12.8,0.0
2013/5,981.1,0.0,18.6,30.1,8.4,41.0,15.0,1.9,11.6,12.6,0.0
2013/5,976.8,0.0,19.9,27.1,12.0,49.0,20.0,2.4,19.3,5.1,0.0
2013/5,971.7,13.5,16.7,18.1,15.4,82.0,59.0,1.2,4.9,0.0,0.0
2013/5,974.3,0.0,20.2,27.5,15.6,69.0,34.0,2.8,12.1,10.7,0.0
2013/5,981.0,0.0,20.2,27.6,16.6,69.0,38.0,2.9,12.9,9.2,0.0
2013/5,981.5,0.0,22.3,31.4,15.4,55.0,20.0,2.4,11.6,9.9,0.0
2013/5,980.9,0.0,20.5,29.4,14.3,59.0,23.0,2.8,13.3,12.0,0.0
2013/5,979.0,0.0,20.3,27.9,15.1,59.0,28.0,2.4,11.0,9.1,0.0
2013/5,982.2,0.0,19.7,27.6,12.8,48.0,14.0,3.6,13.1,12.9,0.0
2013/5,980.8,0.0,19.4,26.4,16.1,62.0,40.0,3.1,12.3,8.4,0.0
2013/5,973.5,1.0,18.3,24.9,14.2,63.0,32.0,2.5,10.2,3.7,0.0
2013/5,970.0,0.0,19.3,25.4,14.1,75.0,53.0,1.6,5.9,1.4,0.0
2013/5,972.0,0.0,22.7,30.1,17.5,66.0,34.0,2.7,12.9,8.4,0.0
2013/5,976.5,0.0,22.4,30.4,16.9,64.0,29.0,2.7,13.6,10.7,0.0
2013/5,976.8,0.0,22.4,31.2,16.6,54.0,20.0,3.2,13.6,9.8,0.0
2013/5,981.0,0.0,21.0,30.5,13.3,40.0,15.0,2.9,14.0,13.1,0.0
2013/5,986.1,0.0,20.5,28.5,13.7,56.0,35.0,3.1,14.1,12.1,0.0
2013/5,988.6,0.0,21.4,29.2,17.1,64.0,40.0,2.5,12.7,5.6,0.0
2013/5,989.2,0.0,21.1,28.2,16.7,64.0,43.0,2.7,13.6,6.0,0.0
2013/5,988.5,0.0,20.6,25.3,17.8,61.0,38.0,0.0,9.4,0.5,0.0
